dataset,image_path,label,split,source_split,is_math,width,height,timesteps,label_len,ctc_feasible
mathwriting,mathwriting/images/train_0191bf65bf809239.png,"\omega,\phi\rightarrow\pi^{0}e^{+}e^{-}",train,train,1,194,64,24,39,0
mathwriting,mathwriting/images/train_019255fe9c291b0e.png,I=\int r^{2}dm,train,train,1,130,64,16,14,1
mathwriting,mathwriting/images/train_0192c45b8fbb098f.png,t\{\begin{matrix}4\\ 3\end{matrix}\},train,train,1,82,64,10,36,0
mathwriting,mathwriting/images/train_01938fb593bb0366.png,g(x)=-2x^{2}+5,train,train,1,161,64,20,14,1
mathwriting,mathwriting/images/train_0193cd12476d72c7.png,\tilde{D}_{\eta},train,train,1,64,64,8,16,0
mathwriting,mathwriting/images/train_019417652ce970e5.png,F=\frac{q_{1}q_{2}}{4\pi\epsilon_{0}\epsilon_{R}|r|^{2}}\hat{r},train,train,1,151,64,18,63,0
mathwriting,mathwriting/images/train_019448af8366f1ef.png,H=\frac{\delta^{*}}{\theta},train,train,1,75,64,9,27,0
mathwriting,mathwriting/images/train_01948a774262fea7.png,\langle\overline{z}\rangle=\frac{I_{1}(\kappa)}{I_{0}(\kappa)}e^{i\mu},train,train,1,139,64,17,70,0
mathwriting,mathwriting/images/train_0194a06e79c049f1.png,e=[\begin{matrix}a_{1}e^{i\theta_{1}}\\ a_{2}e^{i\theta_{2}}\end{matrix}],train,train,1,142,64,17,73,0
mathwriting,mathwriting/images/train_019540fbe5b7a5a7.png,"(M,F)",train,train,1,123,64,15,5,1
mathwriting,mathwriting/images/train_0195449650fbeea0.png,2+15\sqrt{\frac{2}{17}},train,train,1,140,64,17,23,0
mathwriting,mathwriting/images/train_01956cffcccd4510.png,"p(n,m,X;x)",train,train,1,238,64,29,10,1
mathwriting,mathwriting/images/train_0195eb31003194a5.png,v^{*}=\frac{\lambda_{0}}{2}\overline{f},train,train,1,127,64,15,39,0
mathwriting,mathwriting/images/train_01960fc279b2ba22.png,L(H)+L(F|H),train,train,1,205,64,25,11,1
mathwriting,mathwriting/images/train_019644a93de4455e.png,\phi_{0}=[\begin{matrix}1\\ 0\end{matrix}],train,train,1,105,64,13,42,0
mathwriting,mathwriting/images/train_019686d60d48920c.png,[\begin{matrix}0&1\\ -1&0\end{matrix}],train,train,1,87,64,10,38,0
mathwriting,mathwriting/images/train_0196d5a84aebcd7c.png,f(x):=\int_{0}^{x}\omega,train,train,1,134,64,16,24,0
mathwriting,mathwriting/images/train_01970884aa333fc3.png,k=\frac{\lambda}{1+\lambda},train,train,1,106,64,13,27,0
mathwriting,mathwriting/images/train_01971fddffe9fe71.png,I_{2}=\int f(\theta)d^{3}x,train,train,1,146,64,18,26,0
mathwriting,mathwriting/images/train_01974170abe286d0.png,\frac{\partial\xi}{\partial x}>0,train,train,1,106,64,13,32,0
mathwriting,mathwriting/images/train_0197811e711a0dd9.png,Cut_{2},train,train,1,95,64,11,7,1
mathwriting,mathwriting/images/train_01979ead5a85767c.png,p=h\tilde{\nu},train,train,1,85,64,10,14,0
mathwriting,mathwriting/images/train_0197a877bc6b8a81.png,C_{*}(\tilde{X}),train,train,1,121,64,15,16,0
mathwriting,mathwriting/images/train_0197c66fd53fda76.png,\frac{dC}{dt}=0,train,train,1,69,64,8,15,0
mathwriting,mathwriting/images/train_0197dc3421636cb2.png,c(\theta)=c_{root}sin(\theta),train,train,1,252,64,31,29,1
mathwriting,mathwriting/images/train_0197efe546229010.png,\overline{OC},train,train,1,88,64,11,13,0
mathwriting,mathwriting/images/train_0198951296d5ce9d.png,t=\frac{0}{\sqrt{0+\frac{u^{2}}{c^{2}}}}\kappa,train,train,1,111,64,13,46,0
mathwriting,mathwriting/images/train_0198a29e61ce059f.png,\int_{-N}^{N}f(x)dx,train,train,1,119,64,14,19,0
mathwriting,mathwriting/images/train_0198c09aca2ab725.png,{{\sqrt{186}^{188}}^{10}}^{287-7},train,train,1,101,64,12,33,0
mathwriting,mathwriting/images/train_0199136f8799e247.png,2gq^{1/2}=2g\sqrt{q},train,train,1,134,64,16,20,0
mathwriting,mathwriting/images/train_019914eba5fce9f7.png,\tilde{A}_{1},train,train,1,64,64,8,13,0
mathwriting,mathwriting/images/train_019959b577ee795d.png,\sqrt{10^{9}},train,train,1,71,64,8,13,0
mathwriting,mathwriting/images/train_019960dd6facc4f0.png,T(n)=T(\sqrt{n}),train,train,1,214,64,26,16,1
mathwriting,mathwriting/images/train_0199b9a7d6d625c3.png,(\begin{matrix}0\\ 1\end{matrix}),valid,train,1,64,64,8,33,0
mathwriting,mathwriting/images/train_0199e55e4177e012.png,P_{r}=\frac{e^{-\beta E_{r}}}{Z},train,train,1,82,64,10,32,0
mathwriting,mathwriting/images/train_019a21966d92f25a.png,{(303/469)^{2}}^{\frac{9}{3}},train,train,1,89,64,11,29,0
mathwriting,mathwriting/images/train_019a7849955f8140.png,\vartheta(n)=\frac{1}{\sqrt{1-\frac{n^{7}}{c^{7}}}},train,train,1,86,64,10,51,0
mathwriting,mathwriting/images/train_019a80e179e51e4e.png,\Lambda(e^{\prime})=\{\epsilon\}\cap L(e^{\prime}),train,train,1,245,64,30,50,0
mathwriting,mathwriting/images/train_019a8280693d73fe.png,p=\frac{\frac{n}{2}+1}{n+1}\approx1+\frac{1}{n},train,train,1,171,64,21,47,0
mathwriting,mathwriting/images/train_019a90f922bc21da.png,\hat{x}^{o},train,train,1,64,64,8,11,0
mathwriting,mathwriting/images/train_019ab4ca4bcdce60.png,\frac{5\cdot140}{4}-7^{357},train,train,1,140,64,17,27,0
mathwriting,mathwriting/images/train_019ab79954621234.png,O(n!),train,train,1,105,64,13,5,1
mathwriting,mathwriting/images/train_019aecfe292e161a.png,"(1,4,9,...,100)",train,train,1,186,64,23,15,1
mathwriting,mathwriting/images/train_019afa45f8bcdf44.png,(\begin{matrix}1&0\\ 0&0\end{matrix}),train,train,1,89,64,11,37,0
mathwriting,mathwriting/images/train_019b196c90795522.png,f^{-\frac{(A-K)^{2}}{2{(p_{A})}^{2}}},train,train,1,95,64,11,37,0
mathwriting,mathwriting/images/train_019b21062ffbc608.png,\int f=1,train,train,1,95,64,11,8,1
mathwriting,mathwriting/images/train_019b300115130686.png,q_{out}=\frac{A_{s}q_{in}+B_{s}}{C_{s}q_{in}+D_{s}},train,train,1,137,64,17,51,0
mathwriting,mathwriting/images/train_019b6bb9165c0c70.png,r_{1}=\infty,train,train,1,190,64,23,12,1
mathwriting,mathwriting/images/train_019bdbaf448f98c5.png,\frac{x}{r^{2}-z^{2}},train,train,1,100,64,12,21,0
mathwriting,mathwriting/images/train_019be440703fd56f.png,B=\frac{3}{2}A,train,train,1,117,64,14,14,1
mathwriting,mathwriting/images/train_019be75c435c62a5.png,a=\sqrt[3]{\mu(\frac{P}{2\pi})^{2}},train,train,1,127,64,15,35,0
mathwriting,mathwriting/images/train_019c1ebe7df5e841.png,E||\theta-\hat{\theta}||^{2},train,train,1,181,64,22,28,0
mathwriting,mathwriting/images/train_019c2954f6c1ea73.png,\hat{R_{j}f}(t)=\frac{it_{j}}{|t|}\hat{f}(t),train,train,1,171,64,21,44,0
mathwriting,mathwriting/images/train_019cf28542898d37.png,F_{ST}=\frac{f_{0}-\overline{f}}{1-\overline{f}},train,train,1,105,64,13,48,0
mathwriting,mathwriting/images/train_019d1d84491f8cdf.png,S_{2}=F\cdot(1+m),train,train,1,207,64,25,17,1
mathwriting,mathwriting/images/train_019d7513d2c5930b.png,"(\frac{2n}{3},n)",train,train,1,118,64,14,16,0
mathwriting,mathwriting/images/train_019df6cefa04427c.png,I(n):=\int_{0}^{\pi}sin^{n}(x)dx,train,train,1,186,64,23,32,0
mathwriting,mathwriting/images/train_019eb6a1e316bd25.png,\prod B_{\lambda},train,train,1,92,64,11,17,0
mathwriting,mathwriting/images/train_019ef489e6d47169.png,\psi(\omega),train,train,1,103,64,12,12,1
mathwriting,mathwriting/images/train_019ef6af0e657e3a.png,\prod X_{i},train,train,1,79,64,9,11,0
mathwriting,mathwriting/images/train_019fba1ef6ee8a88.png,E=pc=\frac{hc}{\lambda}=hf,train,train,1,194,64,24,26,0
mathwriting,mathwriting/images/train_019fd6aa2134a3ae.png,\sum_{k=1}^{n}F_{k}=\frac{m}{R}\sum_{k=1}^{n}v_{k}^{2},train,train,1,129,64,16,54,0
mathwriting,mathwriting/images/train_01a016bb87b3edff.png,(\frac{\frac{45}{4}}{101})^{320^{125}},train,train,1,76,64,9,38,0
mathwriting,mathwriting/images/train_01a043f03146f76c.png,\lambda:A\longrightarrow A^{\vee},train,train,1,175,64,21,33,0
mathwriting,mathwriting/images/train_01a04ad8afb518f2.png,y=\frac{Q}{w^{\int_{r_{1}}^{x}P(r)dr}},train,train,1,106,64,13,38,0
mathwriting,mathwriting/images/train_01a0579c8e45c47d.png,\Omega(k)=k\sqrt{gh},train,train,1,182,64,22,20,1
mathwriting,mathwriting/images/train_01a075b507452fe8.png,\frac{100}{\sqrt{5}},train,train,1,66,64,8,20,0
mathwriting,mathwriting/images/train_01a09832533e73ab.png,max_{j\ne i}b_{j}>b_{i},train,train,1,227,64,28,23,1
mathwriting,mathwriting/images/train_01a104697644c277.png,\hat{Y}^{A},train,train,1,64,64,8,11,0
mathwriting,mathwriting/images/train_01a1487c1a46ed1e.png,(\frac{135}{294})^{9/\sqrt{359}},train,train,1,100,64,12,32,0
mathwriting,mathwriting/images/train_01a1ee65134b9eb4.png,\tilde{A}_{3},train,train,1,64,64,8,13,0
mathwriting,mathwriting/images/train_01a2febc7eca34d5.png,(y_{2}-y_{1}),train,train,1,148,64,18,13,1
mathwriting,mathwriting/images/train_01a361ff24294181.png,F=\mathbb{Q}(\sqrt{3}),train,train,1,174,64,21,22,0
mathwriting,mathwriting/images/train_01a41faa02a6592d.png,\frac{\sqrt{1-\frac{v^{2}}{c^{2}}}}{1+\frac{v}{c}cos\theta_{s}},train,train,1,122,64,15,63,0
mathwriting,mathwriting/images/train_01a42d9bc6b3d733.png,t=N\tau,train,train,1,127,64,15,7,1
mathwriting,mathwriting/images/train_01a43002383790c9.png,MPL=\frac{\partial F}{\partial L},train,train,1,150,64,18,33,0
mathwriting,mathwriting/images/train_01a4fb613b92028f.png,g=\int Gdz,train,train,1,93,64,11,10,1
mathwriting,mathwriting/images/train_01a4fbee0d016c46.png,m=\prod p_{i}^{\alpha_{i}},train,train,1,145,64,18,26,0
mathwriting,mathwriting/images/train_01a50ea1699481d9.png,\Omega(x)=\frac{e^{-\frac{x^{1}}{1}}}{\sqrt{1\Lambda}},train,train,1,112,64,14,54,0
mathwriting,mathwriting/images/train_01a52912e292095e.png,T(z)=z+c\int_{0}^{1}tdt,train,train,1,151,64,18,23,0
mathwriting,mathwriting/images/train_01a56167b5a07cac.png,(\frac{\alpha}{\beta})_{m}=1,train,train,1,104,64,13,28,0
mathwriting,mathwriting/images/train_01a5d05640c3cefd.png,\hat{G}(z),train,train,1,88,64,11,10,1
mathwriting,mathwriting/images/train_01a61ac07767e1a1.png,[S\rightarrow aAbBcC],train,train,1,220,64,27,21,1
mathwriting,mathwriting/images/train_01a6232029825241.png,\int_{b}^{a}|f(x)|dx,train,train,1,106,64,13,20,0
mathwriting,mathwriting/images/train_01a637d2b59fa245.png,\omega_{c}=\frac{0}{\sqrt{V_{\frac{0}{2}}J_{\frac{0}{2}}}},train,train,1,122,64,15,58,0
mathwriting,mathwriting/images/train_01a6592bc62c3f87.png,A=\int_{0}^{a}e^{x}dx,train,train,1,114,64,14,21,0
mathwriting,mathwriting/images/train_01a6927b057ae75a.png,\frac{418^{163}}{(197^{4}\cdot10)},train,train,1,81,64,10,34,0
mathwriting,mathwriting/images/train_01a75d69b1bb5f28.png,\mathbb{L},train,train,1,64,64,8,10,0
mathwriting,mathwriting/images/train_01a7c781dccfb024.png,(\begin{matrix}p\\ 1\end{matrix}),train,train,1,68,64,8,33,0
mathwriting,mathwriting/images/train_01a81b37b855ab84.png,|\varphi^{\prime}(-r)|=\frac{1}{2\sqrt{r}},train,train,1,176,64,22,42,0
mathwriting,mathwriting/images/train_01a8239074a750a0.png,\delta\int2T(t)dt=0,train,train,1,127,64,15,19,0
mathwriting,mathwriting/images/train_01a8723570bd6e2a.png,r(\theta)=\frac{p}{1+ecos\theta},train,train,1,175,64,21,32,0
mathwriting,mathwriting/images/train_01a877d83ee2208b.png,\sqrt{\frac{\sum{R_{i}}^{5}}{n}},train,train,1,93,64,11,32,0
mathwriting,mathwriting/images/train_01a89374ce6e6667.png,q=-K\frac{\partial h}{\partial z},train,train,1,117,64,14,33,0
mathwriting,mathwriting/images/train_01a8a1776d8e03fe.png,\sqrt{6}+\sqrt{2},train,train,1,111,64,13,17,0
mathwriting,mathwriting/images/train_01a9129e8a4a8cfd.png,\frac{dy}{dx},train,train,1,80,64,10,13,0
mathwriting,mathwriting/images/train_01a93ab2bc92ee5b.png,\frac{(6/\sqrt{209})^{6}}{10^{169}},train,train,1,64,64,8,35,0
mathwriting,mathwriting/images/train_01a9521c77c174ea.png,(142+277)^{(368+1)},train,train,1,217,64,27,19,1
mathwriting,mathwriting/images/train_01a99761252796b5.png,\nabla_{\dot{\gamma}}\dot{\gamma}=\frac{\nabla\dot{\gamma}}{d\tau},train,train,1,115,64,14,66,0
mathwriting,mathwriting/images/train_01a9a8b588c5407e.png,[\begin{matrix}p&t\\ q&u\end{matrix}],train,train,1,99,64,12,37,0
mathwriting,mathwriting/images/train_01a9b3cdd970927c.png,(\begin{matrix}6\\ 3\end{matrix}),train,train,1,64,64,8,33,0
mathwriting,mathwriting/images/train_01a9cea18b9ea565.png,\frac{\partial N}{\partial R},train,train,1,64,64,8,29,0
mathwriting,mathwriting/images/train_01a9dc34a168ee2c.png,\sum_{j=0}^{d-1}(\begin{matrix}n\\ j\end{matrix})(q-1)^{j},train,train,1,107,64,13,58,0
mathwriting,mathwriting/images/train_01aa319dbeec26c9.png,\hat{S}_{M},train,train,1,64,64,8,11,0
mathwriting,mathwriting/images/train_01aad3828ca5a2e2.png,O(logn),train,train,1,146,64,18,7,1
mathwriting,mathwriting/images/train_01aad5ac77ab7f3d.png,K\in L^{2}(X\times X),train,train,1,241,64,30,21,1
mathwriting,mathwriting/images/train_01abb0001fc0ef5d.png,\int_{S}FdS,train,train,1,79,64,9,11,0
mathwriting,mathwriting/images/train_01abb62a00d79f75.png,\sum_{N=n+K-k}^{\infty}\frac{(\begin{matrix}N-n\\ K-k\end{matrix})}{(\begin{matrix}N\\ K\end{matrix})},train,train,1,101,64,12,102,0
mathwriting,mathwriting/images/train_01abcbb10f634385.png,A=C^{-1}JC,train,train,1,162,64,20,10,1
mathwriting,mathwriting/images/train_01ac57e2ebeb0158.png,exp_{a}^{p}(b)=a^{a^{\cdot^{\cdot^{a^{b}}}}},train,train,1,151,64,18,44,0
mathwriting,mathwriting/images/train_01ad7ed949aa15df.png,[\begin{matrix}s&t\\ u&v\end{matrix}],train,train,1,124,64,15,37,0
mathwriting,mathwriting/images/train_01ad7fa5e6148434.png,\hat{x}_{4}=\sum_{i=1}^{3}w_{i}x_{i},train,train,1,135,64,16,36,0
mathwriting,mathwriting/images/train_01adcf4cb6ceec52.png,\frac{1}{\sigma^{2}}\sum_{i=1}^{n}\sum_{j=1}^{n_{i}}\hat{\epsilon}_{ij}^{2},train,train,1,135,64,16,75,0
mathwriting,mathwriting/images/train_01ae1bdd986aeee3.png,p=\frac{iv}{\sqrt{6-\frac{v^{7}}{f^{7}}}},train,train,1,103,64,12,41,0
mathwriting,mathwriting/images/train_01ae3f2bf1d4d321.png,E=\frac{m+y^{7}}{\sqrt{1-\frac{|e|^{7}}{y^{7}}}},train,train,1,93,64,11,48,0
mathwriting,mathwriting/images/train_01aeba27c32bd850.png,\rho_{Q_{7}...Q_{j}}^{T_{Q_{k_{7}}...Q_{k_{l}}}},train,train,1,77,64,9,48,0
mathwriting,mathwriting/images/train_01af019352b5d73b.png,"\frac{\partial e(p,u)}{\partial p_{j}}=h_{j}(p,u)",train,train,1,125,64,15,49,0
mathwriting,mathwriting/images/train_01afc9d3a97fe090.png,\equiv M=\frac{V}{a},train,train,1,118,64,14,20,0
mathwriting,mathwriting/images/train_01b031ec4b6b5b16.png,y^{\prime}=\frac{dy}{dx}=2x,train,train,1,161,64,20,27,0
mathwriting,mathwriting/images/train_01b050e6f8d884be.png,4^{4^{+^{+^{+^{n}}}}},train,train,1,67,64,8,21,0
mathwriting,mathwriting/images/train_01b052ba4427f0c6.png,h_{n}=g_{n_{1}}g_{n_{2}}\cdot\cdot\cdot g_{n_{t}},train,train,1,192,64,24,49,0
mathwriting,mathwriting/images/train_01b05773f0a2f4e1.png,\mu_{1}=arcsin(\frac{1}{M_{1}}),train,train,1,121,64,15,31,0
mathwriting,mathwriting/images/train_01b074e70e1fe286.png,\tilde{X},train,train,1,64,64,8,9,0
mathwriting,mathwriting/images/train_01b0b3383497bb9f.png,\begin{matrix}2&2\end{matrix},train,train,1,157,64,19,29,0
mathwriting,mathwriting/images/train_01b0dff0d0f61776.png,\tilde{O}(log(n)^{7.5}),valid,train,1,152,64,19,23,0
mathwriting,mathwriting/images/train_01b0e66958e7c395.png,((\begin{matrix}2n-2\\ n-1\end{matrix})/n!)^{2},train,train,1,168,64,21,47,0
mathwriting,mathwriting/images/train_01b13024115da056.png,(\begin{matrix}0&1\\ -1&0\\ \end{matrix}),valid,train,1,83,64,10,41,0
mathwriting,mathwriting/images/train_01b186c9178b3daa.png,H\ge T^{\frac{27}{82}+\epsilon},train,train,1,188,64,23,31,0
mathwriting,mathwriting/images/train_01b2682cba4b07f4.png,\overline{x}_{w}=\sum_{h=1}^{H}W_{h}\overline{x}_{h},train,train,1,136,64,17,52,0
mathwriting,mathwriting/images/train_01b2d3be900ea49e.png,x^{2}+y^{2}+z^{2}=R^{2},train,train,1,187,64,23,23,1
mathwriting,mathwriting/images/train_01b3370c806d2ee9.png,\int_{a}^{b}...,train,train,1,64,64,8,15,0
mathwriting,mathwriting/images/train_01b3c32861292ee7.png,\frac{du}{dx}=6,train,train,1,92,64,11,15,0
mathwriting,mathwriting/images/train_01b433889996a464.png,z=\sqrt{2logx+C},train,train,1,137,64,17,16,1
mathwriting,mathwriting/images/train_01b45edb64a46307.png,(\begin{matrix}p\\ r\end{matrix}),train,train,1,64,64,8,33,0
mathwriting,mathwriting/images/train_01b469de35336655.png,(\begin{matrix}1&-1\\ 1&0\end{matrix}),train,train,1,136,64,17,38,0
mathwriting,mathwriting/images/train_01b4caa591c37627.png,\overline{hv^{2}}+\frac{1}{2}k_{ap}g_{z}h^{2},train,train,1,188,64,23,45,0
mathwriting,mathwriting/images/train_01b50e208fdceba7.png,\rho<\sigma\frac{\sigma+\beta+3}{\sigma-\beta-1},train,train,1,107,64,13,48,0
mathwriting,mathwriting/images/train_01b54e7d7069573a.png,((107\cdot51)^{155}\cdot(1+8)),train,train,1,109,64,13,30,0
mathwriting,mathwriting/images/train_01b5c22e8ecb9949.png,\frac{dy}{dx}=1/4,train,train,1,84,64,10,17,0
mathwriting,mathwriting/images/train_01b5d428344d13c7.png,"\underline{Z},\underline{p}",train,train,1,104,64,13,27,0
mathwriting,mathwriting/images/train_01b5e2b9cd47c157.png,\int_{-\infty}^{\infty},train,train,1,64,64,8,23,0
mathwriting,mathwriting/images/train_01b68587f218cd28.png,[f]=::[\begin{matrix}a&b\\ c&d\end{matrix}],valid,train,1,141,64,17,43,0
mathwriting,mathwriting/images/train_01b7278a6cf7aad5.png,(429^{8}\cdot(\sqrt{417}-236)),train,train,1,226,64,28,30,0
mathwriting,mathwriting/images/train_01b76bd9116f03cc.png,"2,3,2^{t},3^{t}",train,train,1,204,64,25,15,1
mathwriting,mathwriting/images/train_01b78505f176f022.png,(\begin{matrix}7\\ 5\end{matrix}),train,train,1,80,64,10,33,0
mathwriting,mathwriting/images/valid_00000b332dcd6fe5.png,(\begin{matrix}j\\ m+1\end{matrix}),valid,valid,1,84,64,10,35,0
mathwriting,mathwriting/images/valid_000453d57c3d334d.png,\int_{E}f(x)\mu(dx),valid,valid,1,158,64,19,19,1
mathwriting,mathwriting/images/valid_0005d0be8e507b24.png,\overline{z}=1-i\sqrt{\nu},valid,valid,1,168,64,21,26,0
mathwriting,mathwriting/images/valid_0005ea8e21185d36.png,S=\int_{M}BF,valid,valid,1,117,64,14,12,1
mathwriting,mathwriting/images/valid_00061be0501a1fa8.png,Q:=\bigcup_{\sigma\in\sigma(T_{0})}Q_{\sigma},valid,valid,1,142,64,17,45,0
mathwriting,mathwriting/images/valid_0013be3abc070fb7.png,\frac{1}{\sqrt{d}_{u}},valid,valid,1,64,64,8,22,0
mathwriting,mathwriting/images/valid_00146a32fdab9e8e.png,\frac{d^{2}x}{dt^{2}},valid,valid,1,68,64,8,21,0
mathwriting,mathwriting/images/valid_00184588166a4dac.png,\frac{dP}{d\tau},valid,valid,1,64,64,8,16,0
mathwriting,mathwriting/images/valid_0019bb8e97507f8e.png,\int x\cdot dx,valid,valid,1,110,64,13,14,0
mathwriting,mathwriting/images/valid_001f0c3d8940f546.png,\frac{dC_{U}}{dC_{W}},valid,valid,1,81,64,10,21,0
mathwriting,mathwriting/images/valid_001f0f96215e2d84.png,\tilde{C}_{8},valid,valid,1,64,64,8,13,0
mathwriting,mathwriting/images/valid_00235ec3dee919dd.png,\int_{0}^{\infty}\frac{sin(x)}{x}dx,valid,valid,1,154,64,19,35,0
mathwriting,mathwriting/images/valid_0023e88388577dc1.png,V=(\begin{matrix}0&1\\ 1&0\end{matrix}),valid,valid,1,120,64,15,39,0
mathwriting,mathwriting/images/valid_00245713d08b4f1a.png,R=\int_{0}^{\tau}X(s)ds,valid,valid,1,161,64,20,23,0
mathwriting,mathwriting/images/valid_00253e181f0200ab.png,T=(\begin{matrix}1&0\\ 1&0\end{matrix}),valid,valid,1,126,64,15,39,0
mathwriting,mathwriting/images/valid_0025484cf71c8ab7.png,F,valid,valid,1,64,64,8,1,1
mathwriting,mathwriting/images/valid_002651244bc93554.png,\int_{A}P_{A}dA=1,valid,valid,1,115,64,14,17,0
mathwriting,mathwriting/images/valid_002b6a98000765fb.png,"\frac{\partial\varphi}{\partial t}(x,t)=F(\varphi).",valid,valid,1,173,64,21,51,0
mathwriting,mathwriting/images/valid_002c168eb422aab9.png,10^{-12}W/\sqrt{Hz},valid,valid,1,162,64,20,19,1
mathwriting,mathwriting/images/valid_003169384315282b.png,\int x^{s}\phi(x)dx,valid,valid,1,124,64,15,19,0
mathwriting,mathwriting/images/valid_003921302c543b2c.png,\frac{d^{2}u}{dx^{2}}-u=0,valid,valid,1,134,64,16,25,0
mathwriting,mathwriting/images/valid_0040a950663bd899.png,pz\overline{z}+gz+\overline{gz}=q,valid,valid,1,114,64,14,33,0
mathwriting,mathwriting/images/valid_004466873ec97648.png,o_{n}(R),valid,valid,1,153,64,19,8,1
mathwriting,mathwriting/images/valid_0047f70eafca2534.png,[\begin{matrix}a\\ b\\ c\end{matrix}],valid,valid,1,64,64,8,37,0
mathwriting,mathwriting/images/valid_00622d73c8739bd8.png,[\begin{matrix}A&U\\ V&C\end{matrix}],valid,valid,1,76,64,9,37,0
mathwriting,mathwriting/images/valid_006631d6baa51d31.png,V=|a\cdot(b\times c)|,valid,valid,1,203,64,25,21,1
mathwriting,mathwriting/images/valid_0067440924b60b2b.png,[g^{ij}]=\frac{1}{g}\frac{\partial g}{\partial g_{ij}},valid,valid,1,128,64,16,54,0
mathwriting,mathwriting/images/valid_0068bc1f523b42d8.png,"P(e^{\prime})=\{a_{1},b_{4}\}",valid,valid,1,161,64,20,29,0
mathwriting,mathwriting/images/valid_006b9bfab1127fac.png,X\frac{d}{dX},valid,valid,1,70,64,8,13,0
mathwriting,mathwriting/images/valid_006fb32b84a99137.png,[\begin{matrix}1&1\\ 0&1\end{matrix}],valid,valid,1,91,64,11,37,0
mathwriting,mathwriting/images/valid_0075591d8b2ba4d2.png,F_{x}[f(x)],valid,valid,1,168,64,21,11,1
mathwriting,mathwriting/images/valid_007a46e2dd19428e.png,4^{-N}(\begin{matrix}2N\\ N\end{matrix})\approx\frac{1}{\sqrt{\pi N}},valid,valid,1,136,64,17,69,0
mathwriting,mathwriting/images/valid_007a639f47c479d0.png,\sqrt[3]{z},valid,valid,1,76,64,9,11,0
mathwriting,mathwriting/images/valid_008004981b5b3ee1.png,\tilde{E}=E\times\mathbb{Z}_{n},valid,valid,1,214,64,26,31,0
mathwriting,mathwriting/images/valid_008d3f60da3e972b.png,(\begin{matrix}n+1\\ 3\end{matrix})+1,valid,valid,1,104,64,13,37,0
mathwriting,mathwriting/images/valid_008f588f1c25ce16.png,v_{y}\sqrt{v_{x}^{2}+v_{y}^{2}},valid,valid,1,134,64,16,31,0
mathwriting,mathwriting/images/valid_009183c575123315.png,\prod_{i=1}^{n},valid,valid,1,64,64,8,15,0
mathwriting,mathwriting/images/valid_00997a3afd226540.png,r=a-|n|\lfloor\frac{a}{|n|}\rfloor,valid,valid,1,153,64,19,34,0
mathwriting,mathwriting/images/valid_009f7b727b467490.png,\frac{\pi}{2}(i-1)\le v_{i}<\frac{\pi}{2}i,valid,valid,1,242,64,30,42,0
